attempt,a_data,a_basis,b_basis,bob,bmatch,err,irrad,mode,mu,lam_idx
6162232,1,0,0,1,1,0,122,1,8,0
6177877,1,1,0,0,0,0,122,1,8,0
6204961,1,1,0,0,0,0,122,1,8,0
6214982,0,0,1,1,0,0,122,1,8,0
6216940,1,0,1,0,0,0,122,1,8,0
6218346,1,0,1,0,0,0,122,1,8,0
6232621,0,1,0,1,0,0,51,1,8,0
6242272,0,0,1,1,0,0,51,1,8,0
6366201,1,1,0,0,0,0,255,1,8,0
6371625,0,0,0,0,1,0,255,1,8,0
6396720,0,0,1,1,0,0,255,1,8,0
6397839,0,0,1,1,0,0,255,1,8,0
6405511,1,0,1,0,0,0,255,1,8,0
6408159,1,1,0,0,0,0,255,1,8,0
6424118,1,1,1,1,1,0,53,1,8,0
6440586,0,0,1,1,0,0,53,1,8,0
6441362,0,0,1,1,0,0,53,1,8,0
6523664,1,0,0,1,1,0,47,1,8,0
6547496,0,1,0,1,0,0,47,1,8,0
6551438,1,0,1,0,0,0,47,1,8,0
6570921,0,1,1,0,1,0,225,1,8,0
6580389,0,0,0,0,1,0,225,1,8,0
6587267,0,1,0,1,0,0,225,1,8,0
6587451,1,0,1,0,0,0,225,1,8,0
6591525,1,0,0,1,1,0,225,1,8,0
6607816,1,1,0,0,0,0,225,1,8,0
6634184,1,1,1,1,1,0,116,1,8,0
6637354,1,0,0,1,1,0,116,1,8,0
6640850,1,1,0,0,0,0,116,1,8,0
6670295,1,0,0,1,1,0,116,1,8,0
6672898,0,1,0,1,0,0,116,1,8,0
6688836,0,1,0,1,0,0,126,1,8,0
6693258,1,1,1,0,1,1,126,1,8,0
6698689,1,0,1,0,0,0,126,1,8,0
6708206,1,0,1,0,0,0,126,1,8,0
6726977,1,0,1,0,0,0,126,1,8,0
6739420,1,0,0,1,1,0,126,1,8,0
6797504,0,0,0,0,1,0,89,1,8,0
6831164,1,1,0,0,0,0,97,1,8,0
6845798,0,0,0,0,1,0,97,1,8,0
6900269,0,0,0,0,1,0,58,1,8,0
6928702,0,1,0,1,0,0,58,1,8,0
6943666,0,0,1,1,0,0,58,1,8,0
6980131,1,0,1,1,0,0,72,1,8,0
7009044,0,1,0,1,0,0,72,1,8,0
7034653,0,0,0,0,1,0,68,1,8,0
7057364,1,0,1,1,0,0,68,1,8,0
7087218,0,0,1,1,0,0,94,1,8,0
7113830,1,0,1,0,0,0,94,1,8,0
7122435,0,1,0,1,0,0,94,1,8,0
7134149,0,1,1,0,1,0,94,1,8,0
7134277,0,1,1,1,1,1,94,1,8,0
7144567,1,1,1,1,1,0,255,1,8,0
7146473,1,0,1,0,0,0,255,1,8,0
7146587,1,0,1,0,0,0,255,1,8,0
7147436,0,0,0,0,1,0,255,1,8,0
7149964,0,0,0,0,1,0,255,1,8,0
7155755,1,0,1,0,0,0,255,1,8,0
7161384,0,0,0,0,1,0,255,1,8,0
7169563,1,0,0,1,1,0,255,1,8,0
7170312,0,0,0,1,1,1,255,1,8,0
7173621,1,1,0,0,0,0,255,1,8,0
7176326,1,1,0,0,0,0,255,1,8,0
7179729,1,0,1,0,0,0,255,1,8,0
7180576,0,0,1,1,0,0,255,1,8,0
7181072,0,1,0,1,0,0,255,1,8,0
7183190,1,1,0,0,0,0,255,1,8,0
7184199,0,1,1,0,1,0,255,1,8,0
7189421,1,1,1,1,1,0,255,1,8,0
7191698,0,1,0,1,0,0,255,1,8,0
7196282,1,1,1,1,1,0,255,1,8,0
7204054,1,0,0,1,1,0,255,1,8,0
7375009,0,1,0,0,0,0,13,1,8,0
7429023,1,0,0,1,1,0,165,1,8,0
