attempt,a_data,a_basis,b_basis,bob,bmatch,err,irrad
1400461,0,1,0,1,0,0,131
1400995,1,0,1,0,0,0,131
1401551,0,0,0,0,1,0,131
1402642,1,0,0,1,1,0,131
1406648,1,0,0,1,1,0,131
1406697,1,1,1,1,1,0,131
1406934,1,1,0,1,0,0,131
1409151,1,0,0,1,1,0,131
1410794,1,0,1,0,0,0,131
1412500,0,1,0,1,0,0,131
1413384,1,0,0,1,1,0,131
1415768,1,1,1,1,1,0,131
1417180,1,1,0,0,0,0,131
1419653,1,1,1,1,1,0,131
1421843,0,1,1,1,1,1,131
1422674,0,1,0,1,0,0,131
1423485,0,0,0,0,1,0,131
1425015,1,0,0,1,1,0,131
1425980,0,1,1,0,1,0,131
1426571,1,0,0,1,1,0,131
1430247,1,1,0,0,0,0,131
1431608,0,1,1,0,1,0,131
1431846,1,0,0,1,1,0,131
1434944,0,0,1,1,0,0,131
1438325,0,1,0,1,0,0,131
1438675,0,0,1,1,0,0,131
1439401,1,0,1,0,0,0,131
1446120,1,0,0,1,1,0,55
1447174,1,0,1,0,0,0,55
1449131,0,0,1,1,0,0,55
1454851,1,1,0,0,0,0,55
1457139,1,0,1,0,0,0,55
1469406,0,1,0,1,0,0,55
1471878,1,1,0,0,0,0,55
1472741,0,1,0,0,0,0,55
1473157,1,1,0,0,0,0,55
1483930,0,1,1,0,1,0,55
1487007,1,0,1,1,0,0,55
1487836,1,1,0,0,0,0,55
1501591,1,0,1,0,0,0,55
1503495,0,1,0,1,0,0,55
1507237,1,1,0,0,0,0,55
1507648,1,0,1,0,0,0,184
1507743,0,1,1,0,1,0,184
1507761,1,0,0,1,1,0,184
1508362,0,1,1,0,1,0,184
1508551,1,0,0,1,1,0,184
1510371,1,1,1,1,1,0,184
1511060,0,1,1,0,1,0,184
1512208,0,1,0,1,0,0,184
1512735,1,1,0,0,0,0,184
1513888,0,1,1,0,1,0,184
1514815,1,1,0,0,0,0,184
1514985,1,0,1,0,0,0,184
1515068,1,0,0,1,1,0,184
1517296,1,0,0,1,1,0,184
1517957,1,1,0,0,0,0,184
1518638,1,0,0,1,1,0,184
1520027,1,1,0,0,0,0,184
1520094,0,0,0,0,1,0,184
1521209,0,0,1,1,0,0,184
1521749,0,1,1,0,1,0,184
1526886,0,1,1,0,1,0,184
1529936,1,1,1,1,1,0,184
1530128,1,0,0,1,1,0,184
1533483,1,1,1,1,1,0,184
1534045,0,0,1,1,0,0,184
1535905,1,1,1,1,1,0,184
1536324,0,0,1,1,0,0,184
1540625,1,1,0,0,0,0,184
1540820,0,1,0,1,0,0,184
1546594,1,0,0,1,1,0,184
1546887,1,1,1,1,1,0,184
1548220,1,0,1,0,0,0,184
1549556,1,1,0,0,0,0,184
1552015,1,0,0,1,1,0,184
1552589,1,1,1,1,1,0,184
1557848,1,1,0,0,0,0,184
1561813,0,0,1,1,0,0,184
1563356,1,0,1,0,0,0,184
1564870,1,0,0,1,1,0,184
1567091,0,0,0,0,1,0,184
1568297,1,0,1,0,0,0,184
1568688,0,0,0,0,1,0,184
1569017,1,0,0,1,1,0,184
1569394,0,0,0,0,1,0,184
1570145,1,1,0,0,0,0,184
1570632,0,0,1,1,0,0,184
1571451,1,0,1,0,0,0,184
1571867,1,1,1,1,1,0,184
1572380,1,1,0,0,0,0,184
1576774,0,1,0,1,0,0,39
1577831,0,0,1,1,0,0,39
1579636,0,1,0,0,0,0,39
1581048,0,0,0,0,1,0,39
1592502,1,0,1,0,0,0,39
1600244,0,0,0,0,1,0,39
1607032,1,1,1,0,1,1,39
1609651,1,1,1,1,1,0,39
1615873,0,1,1,0,1,0,39
1626787,1,0,0,1,1,0,39
1639943,1,0,0,1,1,0,92
1642071,0,0,1,1,0,0,92
1642185,0,0,1,1,0,0,92
1642701,1,0,1,0,0,0,92
1643316,1,1,1,1,1,0,92
1646527,1,1,0,0,0,0,92
1646695,0,0,0,0,1,0,92
1646893,0,1,0,1,0,0,92
1652588,0,0,0,0,1,0,92
1653922,1,0,1,1,0,0,92
1655542,1,1,0,0,0,0,92
