attempt,a_data,a_basis,b_basis,bob,bmatch,err,irrad
3611161,0,1,1,0,1,0,116
3613190,0,0,1,1,0,0,116
3626741,1,1,0,0,0,0,116
3649901,1,0,0,1,1,0,116
3651235,0,1,0,1,0,0,116
3656264,1,0,0,1,1,0,116
3680209,0,1,1,0,1,0,138
3681429,0,1,1,0,1,0,138
3687956,0,1,0,0,0,0,138
3688637,1,0,1,0,0,0,138
3694459,1,1,1,0,1,1,138
3697508,1,0,1,0,0,0,138
3703977,0,0,0,0,1,0,138
3706129,0,1,0,1,0,0,138
3708348,1,0,0,0,1,1,138
3709650,0,1,1,0,1,0,138
3711395,1,1,1,1,1,0,138
3711635,1,1,0,0,0,0,138
3715062,0,0,1,1,0,0,138
3731579,0,1,1,0,1,0,138
3732147,1,1,0,0,0,0,138
3734948,0,1,0,1,0,0,138
3742672,1,0,1,0,0,0,98
3748760,1,1,0,1,0,0,98
3752211,0,0,1,1,0,0,98
3763781,1,1,1,1,1,0,98
3765788,1,1,0,1,0,0,98
3765934,1,0,1,0,0,0,98
3774788,0,0,0,0,1,0,98
3779338,1,0,1,0,0,0,98
3780165,1,1,1,0,1,1,98
3783841,1,1,1,1,1,0,98
3790669,0,1,1,0,1,0,98
3807356,1,1,0,0,0,0,102
3808912,1,0,1,0,0,0,102
3816666,1,1,1,0,1,1,102
3833980,1,0,0,1,1,0,102
3839230,1,1,1,1,1,0,102
3847376,1,1,1,1,1,0,102
3850855,0,1,0,1,0,0,102
3857240,0,1,0,1,0,0,102
3859391,1,0,1,1,0,0,102
3882039,0,0,0,0,1,0,129
3892364,1,0,1,1,0,0,129
3894113,1,1,1,1,1,0,129
3897064,0,0,1,1,0,0,129
3905507,0,0,0,1,1,1,129
3905542,0,1,1,0,1,0,129
3908749,0,0,0,0,1,0,129
3910280,1,0,0,1,1,0,129
3911700,0,1,1,0,1,0,129
3914541,1,0,1,0,0,0,129
3919522,1,0,0,1,1,0,129
3924272,0,0,0,0,1,0,129
3925957,0,1,1,0,1,0,129
3927353,0,0,0,0,1,0,129
3928014,0,0,1,0,0,0,129
3928694,1,1,1,1,1,0,129
3966677,1,1,1,1,1,0,93
3978549,0,0,0,0,1,0,93
3986036,0,1,1,0,1,0,93
3996892,1,0,1,0,0,0,93
3997524,0,0,1,1,0,0,93
4002868,0,0,0,0,1,0,124
4008554,1,1,0,0,0,0,124
4017725,1,1,1,1,1,0,124
4019486,0,1,0,1,0,0,124
4038612,0,0,1,1,0,0,124
4040410,0,0,1,1,0,0,124
4049980,1,1,1,1,1,0,124
4051687,0,1,0,0,0,0,124
4055080,0,1,0,1,0,0,124
4056426,0,0,0,0,1,0,124
4057744,1,0,0,1,1,0,124
4060007,1,0,0,1,1,0,124
4063700,1,1,0,0,0,0,84
4067181,0,0,0,0,1,0,84
4073023,1,0,0,1,1,0,84
4082240,1,0,1,0,0,0,84
4091847,1,1,0,0,0,0,84
4095504,1,1,0,0,0,0,84
4116016,0,1,1,1,1,1,84
4129689,0,1,1,0,1,0,160
4130187,1,1,1,1,1,0,160
4135010,0,1,0,1,0,0,160
4144985,1,1,0,0,0,0,160
4151670,0,0,1,1,0,0,160
4156317,0,1,1,0,1,0,160
4161275,0,1,0,1,0,0,160
4169294,1,0,1,0,0,0,160
4172531,1,1,1,1,1,0,160
4172926,0,1,1,0,1,0,160
4180255,0,1,1,0,1,0,160
4188439,0,1,0,0,0,0,160
4192227,0,1,0,0,0,0,160
4196480,0,1,1,0,1,0,118
4208430,1,0,1,0,0,0,118
4226026,1,0,0,1,1,0,118
4233114,0,1,0,1,0,0,118
4234289,0,1,1,0,1,0,118
4235253,0,1,1,0,1,0,118
4248302,0,0,1,1,0,0,118
4252519,0,0,1,1,0,0,118
4257991,0,1,1,0,1,0,118
4266976,0,0,0,0,1,0,161
4269474,1,0,0,1,1,0,161
4270599,0,1,0,1,0,0,161
4277890,1,0,0,1,1,0,161
4295822,0,0,0,0,1,0,161
4297594,0,1,0,1,0,0,161
4298382,1,0,0,1,1,0,161
4298776,1,0,0,1,1,0,161
4304611,1,0,0,1,1,0,161
4305238,1,1,1,1,1,0,161
4307065,1,0,1,0,0,0,161
4314754,0,0,0,0,1,0,161
4315003,0,1,1,0,1,0,161
4316138,0,0,0,0,1,0,161
4319717,0,1,0,1,0,0,161
4321910,1,1,0,0,0,0,161
4323531,0,1,1,0,1,0,161
4324993,0,0,0,0,1,0,161
4333437,0,0,0,0,1,0,149
4341162,1,0,0,1,1,0,149
4346776,0,1,0,0,0,0,149
4355832,0,1,0,1,0,0,149
4359749,1,1,0,0,0,0,149
4360718,1,1,1,0,1,1,149
4370479,0,1,0,1,0,0,149
4382518,0,0,1,1,0,0,149
4390848,0,1,1,0,1,0,149
4414411,1,1,1,1,1,0,47
4442007,0,1,1,0,1,0,47
4457342,1,1,1,1,1,0,186
4466958,1,0,0,1,1,0,186
4476739,0,0,0,0,1,0,186
4477494,0,1,0,1,0,0,186
4480485,0,1,1,0,1,0,186
4487317,1,1,0,0,0,0,186
4491782,0,1,0,1,0,0,186
4493637,1,0,1,0,0,0,186
4502751,1,1,0,0,0,0,186
4507722,0,0,0,0,1,0,186
4511844,0,1,1,0,1,0,186
4520482,0,1,0,1,0,0,186
4529857,1,0,1,0,0,0,139
4531867,0,1,1,0,1,0,139
4532603,1,0,0,1,1,0,139
4545033,1,1,1,1,1,0,139
4549062,1,0,0,1,1,0,139
4550913,0,0,1,1,0,0,139
4552179,0,0,0,1,1,1,139
4563729,0,1,1,0,1,0,139
4581645,0,0,0,1,1,1,139
4601512,1,1,0,0,0,0,143
4606717,0,0,0,0,1,0,143
4612137,0,0,0,0,1,0,143
4616552,0,0,1,1,0,0,143
4627121,0,0,1,1,0,0,143
4627196,0,0,0,0,1,0,143
4630427,1,1,1,1,1,0,143
4630894,0,1,1,0,1,0,143
4634476,0,1,1,0,1,0,143
4635502,0,1,0,1,0,0,143
4636156,0,1,0,1,0,0,143
4649888,0,1,0,1,0,0,143
4656006,1,0,1,0,0,0,185
4659339,1,1,1,1,1,0,185
4662657,0,1,0,0,0,0,185
4664983,0,1,1,0,1,0,185
4666339,0,0,0,0,1,0,185
4666607,0,0,0,0,1,0,185
4667284,0,1,1,0,1,0,185
4673183,1,1,1,1,1,0,185
4685467,1,0,0,1,1,0,185
4690409,0,1,1,0,1,0,185
4692312,1,0,0,1,1,0,185
4696394,1,1,1,1,1,0,185
4697865,0,0,0,0,1,0,185
4699453,1,0,0,1,1,0,185
4700247,1,1,0,0,0,0,185
4708156,0,1,1,0,1,0,185
4727805,1,1,0,0,0,0,73
4737762,1,0,0,0,1,1,73
4745959,0,0,1,1,0,0,73
4747850,1,1,0,0,0,0,73
4761782,0,1,1,0,1,0,73
4775441,0,0,1,1,0,0,73
4794766,0,1,1,0,1,0,107
4803020,1,0,0,1,1,0,107
4812704,0,1,0,1,0,0,107
4815019,0,1,0,1,0,0,107
4815517,1,0,0,1,1,0,107
4816248,1,1,0,0,0,0,107
4819433,1,1,0,0,0,0,107
4829272,1,0,0,1,1,0,107
4841642,1,1,0,0,0,0,107
4852261,0,1,1,0,1,0,161
4860867,0,1,1,0,1,0,161
4866215,1,1,0,0,0,0,161
4868398,0,0,0,0,1,0,161
4868866,1,0,0,1,1,0,161
4880741,1,1,1,1,1,0,161
4887127,0,1,0,1,0,0,161
4894535,0,1,1,0,1,0,161
4896141,0,0,0,0,1,0,161
4897326,0,0,1,1,0,0,161
4906368,0,1,1,0,1,0,161
4910264,1,1,1,1,1,0,161
4910773,0,0,1,1,0,0,161
4912077,0,1,0,1,0,0,161
4922788,1,0,1,0,0,0,133
4927026,0,0,0,0,1,0,133
4937389,1,0,1,0,0,0,133
4939304,1,1,1,1,1,0,133
4940573,1,1,0,0,0,0,133
4948104,1,0,0,1,1,0,133
4953467,0,1,1,0,1,0,133
4953991,0,0,1,1,0,0,133
4970082,1,1,1,1,1,0,133
4974779,1,1,1,0,1,1,133
4991389,0,1,0,0,0,0,108
4992083,0,0,1,0,0,0,108
4993176,0,1,0,1,0,0,108
4997426,1,0,1,1,0,0,108
5004032,0,0,1,1,0,0,108
5010972,0,0,0,0,1,0,108
5032512,1,1,1,1,1,0,108
5033101,1,1,0,0,0,0,108
5055492,1,1,1,1,1,0,104
5055551,1,0,0,0,1,1,104
5056078,0,0,0,0,1,0,104
