attempt,a_data,a_basis,b_basis,bob,bmatch,err,irrad,mode,mu,lam_idx
389515,0,1,0,1,0,0,151,1,9,0
390757,0,1,1,0,1,0,151,1,9,0
390764,1,1,1,1,1,0,151,1,9,0
390852,0,0,0,0,1,0,151,1,9,0
391815,0,1,1,0,1,0,151,1,9,0
391902,1,0,1,0,0,0,151,1,9,0
392538,0,0,0,0,1,0,151,1,9,0
393197,1,1,0,0,0,0,151,1,9,0
395012,1,0,0,1,1,0,118,1,9,0
396476,1,0,0,1,1,0,118,1,9,0
396752,0,1,0,1,0,0,118,1,9,0
396963,1,1,0,0,0,0,118,1,9,0
398347,1,1,0,0,0,0,118,1,9,0
400698,0,1,0,1,0,0,118,1,9,0
401664,1,1,1,1,1,0,118,1,9,0
403455,0,1,0,1,0,0,118,1,9,0
404019,0,0,1,1,0,0,118,1,9,0
405982,1,1,1,1,1,0,118,1,9,0
407623,1,0,0,1,1,0,118,1,9,0
408069,1,0,0,1,1,0,118,1,9,0
409755,1,1,0,0,0,0,118,1,9,0
411403,0,0,1,1,0,0,118,1,9,0
412041,1,1,1,1,1,0,118,1,9,0
412184,0,1,1,0,1,0,118,1,9,0
412712,1,1,1,1,1,0,118,1,9,0
412713,0,1,1,0,1,0,118,1,9,0
415166,0,0,1,1,0,0,118,1,9,0
415221,1,1,0,0,0,0,118,1,9,0
417997,0,0,0,0,1,0,118,1,9,0
418733,1,0,1,0,0,0,118,1,9,0
421019,0,1,0,1,0,0,118,1,9,0
422081,1,1,0,0,0,0,118,1,9,0
424083,1,1,0,0,0,0,118,1,9,0
425168,1,1,1,1,1,0,118,1,9,0
426021,0,1,1,0,1,0,118,1,9,0
427441,1,0,1,0,0,0,118,1,9,0
428023,0,1,1,0,1,0,118,1,9,0
428340,1,0,0,1,1,0,118,1,9,0
428983,1,0,0,1,1,0,118,1,9,0
431450,0,1,1,0,1,0,118,1,9,0
432229,0,1,0,1,0,0,118,1,9,0
436563,0,0,0,0,1,0,118,1,9,0
436700,0,1,0,1,0,0,118,1,9,0
437704,1,1,1,0,1,1,118,1,9,0
439350,1,1,1,1,1,0,118,1,9,0
439868,1,0,0,1,1,0,118,1,9,0
439954,1,0,0,1,1,0,118,1,9,0
441756,1,0,0,1,1,0,118,1,9,0
442728,1,1,1,1,1,0,118,1,9,0
442847,0,1,0,1,0,0,118,1,9,0
445346,1,0,0,1,1,0,118,1,9,0
445360,1,0,0,1,1,0,118,1,9,0
445542,0,1,1,0,1,0,118,1,9,0
445766,0,1,1,0,1,0,118,1,9,0
445990,1,1,0,0,0,0,118,1,9,0
447073,1,1,1,0,1,1,118,1,9,0
448206,1,0,1,0,0,0,118,1,9,0
448484,0,0,0,0,1,0,118,1,9,0
449534,0,1,1,0,1,0,118,1,9,0
449729,0,0,0,0,1,0,118,1,9,0
453023,1,0,0,1,1,0,118,1,9,0
453251,1,0,0,1,1,0,118,1,9,0
454183,0,0,0,0,1,0,118,1,9,0
455723,0,0,1,1,0,0,118,1,9,0
456943,1,0,1,0,0,0,118,1,9,0
458650,1,1,0,0,0,0,118,1,9,0
459357,1,0,0,1,1,0,108,2,9,0
459362,1,1,1,1,1,0,108,2,9,0
459928,0,0,1,1,0,0,108,2,9,0
460301,0,0,1,1,0,0,108,2,9,0
462611,0,1,0,1,0,0,108,2,9,0
463328,1,0,0,1,1,0,108,2,9,0
463390,0,1,1,0,1,0,108,2,9,0
463402,1,0,0,0,1,1,108,2,9,0
464462,1,1,1,1,1,0,108,2,9,0
464741,0,0,1,1,0,0,108,2,9,0
465875,1,0,0,0,1,1,108,2,9,0
466006,0,0,0,0,1,0,108,2,9,0
